id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_region,municipality,scheduled_service,gps_code,local_code,score
18787,small_airport,Moundridge Municipal Airport,38.20909882,-97.50270081,1489,US-KS,Moundridge,0,K47K,47K,50
20543,small_airport,Mount Pleasant Municipal Airport,43.62170029,-84.73750305,755,US-MI,Mount Pleasant,0,KMOP,MOP,50
19824,small_airport,Franklin County Airport,33.2154007,-95.23739624,412,US-TX,Mount Vernon,0,KF53,F53,50
23499,small_airport,Elliotts Landing Airport,40.52470016,-83.51170349,1045,US-OH,Mount Victory,0,O74,O74,50
15848,small_airport,Willow Creek Airport,35.36970139,-80.44000244,572,US-NC,Mt Pleasant,0,9NC7,9NC7,50
22013,small_airport,Hooker County Airport,42.042155,-101.059113,3260,US-NE,Mullen,0,KHMN,84NE,50
18658,small_airport,Munday Municipal Airport,33.48479843,-99.5861969,1473,US-TX,Munday,0,K37F,37F,50
19128,small_airport,Murdo Municipal Airport,43.85169983,-100.711998,2263,US-SD,Murdo,0,K8F6,8F6,50
19481,small_airport,Kyle Oakley Field,36.66460037,-88.37280273,577,US-KY,Murray,0,KCEY,CEY,50
17617,closed,Hatbox Field,35.7458992,-95.41280365,627,US-OK,Muskogee,0,KHAX,HAX,50
8017,small_airport,Myrtle Creek Municipal Airport,42.99850082,-123.3099976,619,US-OR,Myrtle Creek,0,16S,16S,50
18825,small_airport,Brantley County Airport,31.20739937,-81.90579987,83,US-GA,Nahunta,0,K4J1,4J1,50
21573,small_airport,Naper Aero Club Airport,41.73479843,-88.20339966,708,US-IL,Naperville,0,LL10,LL10,50
17227,small_airport,Wing South Airpark,26.11680031,-81.70310211,9,US-FL,Naples,0,FA37,FA37,50
19433,small_airport,Nappanee Municipal Airport,41.44620132,-85.93479919,860,US-IN,Nappanee,0,KC03,C03,50
19247,small_airport,Nebraska City Municipal Airport,40.60689926,-95.86569977,1165,US-NE,Nebraska City,0,KAFK,AFK,50
9868,small_airport,Murmuring Springs Airport,44.00640106,-90.01920319,910,US-WI,Necedah,0,2WN5,2WN5,50
17097,small_airport,Necedah Airport,44.03340149,-90.08509827,919,US-WI,Necedah,0,KDAF,DAF,50
21324,small_airport,Neillsville Municipal Airport,44.55810165,-90.5121994,1237,US-WI,Neillsville,0,KVIQ,VIQ,50
18860,small_airport,Antelope County Airport,42.11220169,-98.03869629,1774,US-NE,Neligh,0,K4V9,4V9,50
18599,small_airport,Neodesha Municipal Airport,37.4353981,-95.64610291,841,US-KS,Neodesha,0,K2K7,2K7,50
18793,small_airport,Ness City Municipal Airport,38.47109985,-99.90809631,2308,US-KS,Ness City,0,K48K,48K,50
11678,small_airport,Sauers-Haven Airport,40.88389969,-76.98000336,590,US-PA,New Berlin,0,4PA1,4PA1,50
23392,small_airport,Duflo Airport,43.84260178,-75.43070221,789,US-NY,New Bremen,0,NY10,NY10,50
10702,small_airport,Andy Barnhart Memorial Airport,39.93090057,-84.0134964,895,US-OH,New Carlisle,0,3OH0,3OH0,50
21308,small_airport,New Castle Henry Co. Municipal Airport,39.87590027,-85.32649994,1088,US-IN,New Castle,0,KUWL,UWL,50
25417,small_airport,New Castle International Airport,37.48350143,-80.09980011,1320,US-VA,New Castle,0,VA85,VA85,50
14113,small_airport,Herron Airport,40.53340149,-80.5401001,1226,US-WV,New Cumberland,0,7G1,7G1,50
10508,small_airport,Silver Creek Gliderport,38.9253006,-89.66220093,595,US-IL,New Douglas,0,3IL1,3IL1,50
20147,small_airport,Perry County Airport,39.6916008,-82.19779968,1051,US-OH,New Lexington,0,KI86,I86,50
23417,small_airport,Stanton Airport,41.75009918,-74.11630249,303,US-NY,New Paltz,0,NY35,NY35,50
25849,small_airport,Ellerport Airport,47.73490143,-117.0709991,2146,US-WA,Newman Lake,0,WN54,WN54,50
11024,small_airport,Haigwood Landing Strip,35.6114006,-91.24140167,230,US-AR,Newport,0,43AR,43AR,50
20415,small_airport,Newport Municipal Airport,35.63769913,-91.17639923,239,US-AR,Newport,0,KM19,M19,50
21991,small_airport,Newport Sky Park Airport,44.82009888,-69.23840332,300,US-ME,Newport,0,ME68,ME68,50
14115,small_airport,Blue Knob Valley Airport,40.39590073,-78.4539032,1270,US-PA,Newry,0,7G4,7G4,50
18947,small_airport,Newton Municipal Airport,30.88439941,-93.7417984,320,US-TX,Newton,0,K61R,61R,50
18742,small_airport,Jerry Tyler Memorial Airport,41.83589935,-86.22519684,750,US-MI,Niles,0,3TR,3TR,50
24946,small_airport,Cub Haven Airport,35.54719925,-84.51000214,1000,US-TN,Niota,0,TN30,TN30,50
17673,small_airport,Noblesville Airport,40.00360107,-85.96469879,821,US-IN,Noblesville,0,I80,I80,50
20779,small_airport,Central Maine Airport of Norridgewock,44.71549988,-69.86650085,270,US-ME,Norridgewock,0,KOWK,OWK,50
16981,small_airport,North Canaan Aviation Facilities Inc Airport,42.04539871,-73.33869934,658,US-CT,North Canaan,0,CT24,CT24,50
19230,small_airport,Allen Parish Airport,30.75029945,-92.68830109,107,US-LA,Oakdale,0,KACP,ACP,50
20720,small_airport,Oakley Municipal Airport,39.10990143,-100.8160019,3045,US-KS,Oakley,0,KOEL,OEL,50
18925,small_airport,Oakridge State Airport,43.75260162,-122.5029984,1393,US-OR,Oakridge,0,K5S0,5S0,50
17275,small_airport,Leeward Air Ranch Airport,29.08410072,-82.03230286,86,US-FL,Ocala/Belleview,0,FD04,FD04,50
12728,small_airport,Hogan's Corner Airport,47.04290009,-124.1460037,50,US-WA,Ocean Shores,0,5WA8,5WA8,50
18921,small_airport,Ocean Springs Airport,30.38940048,-88.75340271,20,US-MS,Ocean Springs,0,K5R2,5R2,50
7984,small_airport,Little Deer Airport,26.03089905,-81.03869629,14,US-FL,Ochopee,0,16FA,16FA,50
20714,small_airport,J. Douglas Bake Memorial Airport,44.87419891,-87.9095993,604,US-WI,Oconto,0,KOCQ,OCQ,50
16345,small_airport,Amos Airport,35.61022,-91.436249,240,US-AR,Oil Trough,0,AR56,AR56,50
24374,small_airport,Okanogan Legion Airport,48.36190033,-119.5680008,1042,US-WA,Okanogan,0,S35,S35,50
17339,small_airport,River Acres Airport,27.32530022,-81.02870178,30,US-FL,Okeechobee,0,FD70,FD70,50
23534,small_airport,Fairways Airport,45.3207016,-122.5510025,525,US-OR,Oregon City,0,OG20,OG20,50
23544,small_airport,Aeroacres Airport,45.31650162,-122.6050034,420,US-OR,Oregon City,0,OG30,OG30,50
24383,small_airport,Orofino Municipal Airport,46.49129868,-116.2770004,1005,US-ID,Orofino,0,S68,S68,50
11960,small_airport,Osage City Municipal Airport,38.63439941,-95.80180359,1105,US-KS,Osage City,0,53K,53K,50
20145,small_airport,Osceola Municipal Airport,41.05220032,-93.68969727,1110,US-IA,Osceola,0,KI75,I75,50
10622,small_airport,Osceola Municipal Airport,38.01860046,-93.69309998,900,US-MO,Osceola,0,23MU,23MU,50
20735,small_airport,Garden County Airport,41.40100098,-102.3550034,3394,US-NE,Oshkosh,0,KOKS,OKS,50
18964,small_airport,Oswego Municipal Airport,37.15980148,-95.04250336,830,US-KS,Oswego,0,K67,K67,50
18373,small_airport,Echo Bay Airport,36.31110001,-114.4639969,1535,US-NV,Overton,0,K0L9,0L9,50
17091,small_airport,Ovid Airport,42.65480042,-76.7963028,1062,US-NY,Ovid,0,D82,D82,50
17702,small_airport,Green Castle Airport,41.75500107,-91.72769928,750,US-IA,Oxford,0,IA24,IA24,50
19071,small_airport,Ozark Franklin County Airport,35.51070023,-93.83930206,648,US-AR,Ozark,0,K7M5,7M5,50
8104,small_airport,Gimlin Airport,36.96260071,-93.17070007,1380,US-MO,Ozark,0,18MO,18MO,50
12065,small_airport,Packwood Airport,46.60419846,-121.6780014,1057,US-WA,Packwood,0,55S,55S,50
20899,small_airport,Pageland Airport,34.74209976,-80.34519958,575,US-SC,Pageland,0,KPYG,PYG,50
23487,small_airport,Pinnacles Ranch Airport,36.5102005,-121.1350021,1200,US-CA,Paicines,0,O23,,50
16732,small_airport,Brian Ranch Airport,34.51530075,-117.762001,3230,US-CA,Palmdale,0,CL13,CL13,50
6807,small_airport,Wasilla Creek Airpark,61.66830063,-149.1880035,620,US-AK,Palmer,1,05AK,05AK,50
11326,small_airport,Wolf Lake Airport,61.64099884,-149.2890015,572,US-AK,Palmer,0,4AK6,4AK6,50
20858,small_airport,Perry Lefors Field,35.61299896,-100.9960022,3245,US-TX,Pampa,0,KPPA,PPA,50
9476,small_airport,Wakulla County Airport,29.98950005,-84.395401,11,US-FL,Panacea,0,2J0,2J0,50
13842,small_airport,Sandy Creek Airpark,30.10239983,-85.46240234,13,US-FL,Panama City,0,75FL,75FL,50
17668,small_airport,Paoli Municipal Airport,38.58340073,-86.46250153,817,US-IN,Paoli,0,I42,I42,50
19083,small_airport,North Fork Valley Airport,38.83169937,-107.6460037,5798,US-CO,Paonia,0,K7V2,7V2,50
20865,small_airport,Edgar County Airport,39.70019913,-87.66960144,654,US-IL,Paris,0,KPRG,PRG,50
14211,small_airport,Paris Municipal Airport,35.29899979,-93.68170166,430,US-AR,Paris /Subiaco/,0,7M6,7M6,50
18488,small_airport,Parowan Airport,37.85969925,-112.8160019,5930,US-UT,Parowan,0,K1L9,1L9,50
18099,small_airport,Hull Airport,38.40230179,-87.59950256,423,US-IN,Patoka,0,IN30,IN30,50
8773,small_airport,Paullina Municipal Airport,42.98830032,-95.66449738,1385,US-IA,Paullina,0,1Y9,1Y9,50
18455,small_airport,Paxton Airport,40.44900131,-88.12770081,779,US-IL,Paxton,0,K1C1,1C1,50
10395,small_airport,Hualapai Airport,35.57220078,-113.2919998,5317,US-AZ,Peach Springs,0,3AZ5,3AZ5,50
11229,small_airport,Pelican Rapids Muni-Lyon's Field,46.64160156,-96.10449982,1389,US-MN,Pelican Rapids,0,47Y,47Y,50
14600,small_airport,Coastal Airport,30.53190041,-87.38529968,110,US-FL,Pensacola,0,83J,83J,50
23963,small_airport,Pleasant Valley Airport,33.80059814,-112.2509995,1580,US-AZ,Peoria,0,P48,P48,50
9109,small_airport,Pepperell Airport,42.69620132,-71.55010223,176,US-MA,Pepperell,0,26MA,26MA,50
20867,small_airport,Perry Municipal Airport,41.82799911,-94.15989685,1013,US-IA,Perry,0,KPRO,PRO,50
20146,small_airport,Peru Municipal Airport,40.78630066,-86.14640045,779,US-IN,Peru,0,KI76,I76,50
15352,small_airport,Timmons Field,38.28419876,-85.47260284,690,US-KY,Pewee Valley,0,92KY,92KY,50
20546,small_airport,Philadelphia Municipal Airport,32.7994,-89.125999,458,US-MS,Philadelphia,0,KMPE,MPE,50
24925,small_airport,Fergusons Flying Circus Airport,35.7140007,-84.41100311,910,US-TN,Philadelphia,0,TN09,TN09,50
19041,small_airport,Philippi Barbour County Regional Airport,39.16619873,-80.06259918,1755,US-WV,Philippi,0,K79D,79D,50
21248,small_airport,Riddick Field,46.31940079,-113.3050003,5212,US-MT,Philipsburg,0,KU05,U05,50
20869,small_airport,Mid-State Regional Airport,40.88439941,-78.08730316,1948,US-PA,Philipsburg,0,KPSB,PSB,50
20827,small_airport,Phillipsburg Municipal Airport,39.7358017,-99.31710052,1907,US-KS,Phillipsburg,0,KPHG,PHG,50
17858,small_airport,Picabo Airport,43.308201,-114.063003,4828,US-ID,Picabo,0,ID82,ID82,50
20512,small_airport,Picayune Municipal Airport,30.48749924,-89.65119934,55,US-MS,Picayune,0,KMJD,MJD,50
14212,small_airport,Piggott Municipal Airport,36.37820053,-90.16619873,275,US-AR,Piggott,0,7M7,7M7,50
7063,small_airport,Pilot Station Airport,61.934601,-162.899994,305,US-AK,Pilot Station,1,,0AK,50
8711,small_airport,Pine Airport,43.46239853,-115.3089981,4232,US-ID,Pine,0,1U9,1U9,50
22645,small_airport,Pavek Personal Airport,45.90829849,-92.90579987,980,US-MN,Pine City,0,MY89,MY89,50
18437,small_airport,Mc Creary County Airport,36.69589996,-84.39160156,1370,US-KY,Pine Knot,0,K18I,18I,50
20893,small_airport,Pine River Regional Airport,46.72480011,-94.38169861,1295,US-MN,Pine River,0,KPWC,PWC,50
18601,small_airport,Pineville Municipal Airport,31.34609985,-92.44360352,100,US-LA,Pineville,0,2L0,2L0,50
20239,small_airport,Piseco Airport,43.45339966,-74.51760101,1703,US-NY,Piseco,0,KK09,K09,50
14078,small_airport,Perryman Airport,38.69630051,-120.7310028,2600,US-CA,Placerville,0,7CL9,7CL9,50
21002,small_airport,Plains Airport,47.47240067,-114.9000015,2467,US-MT,Plains,0,KS34,S34,50
19841,small_airport,Yoakum County Airport,33.21730042,-102.8300018,3704,US-TX,Plains,0,KF98,F98,50
12509,small_airport,Plattsburg Airpark,39.5943985,-94.46269989,1020,US-MO,Plattsburg,0,5MO,5MO,50
20847,small_airport,Plymouth Municipal Airport,35.8083992,-76.75930023,39,US-NC,Plymouth,0,KPMZ,PMZ,50
20449,small_airport,Pocahontas Municipal Airport,36.24549866,-90.9552002,273,US-AR,Pocahontas,0,KM70,M70,50
20856,small_airport,Pocahontas Municipal Airport,42.74280167,-94.64730072,1226,US-IA,Pocahontas,0,KPOH,POH,50
19141,small_airport,Polson Airport,47.69540024,-114.1849976,2941,US-MT,Polson,0,K8S1,8S1,50
18768,small_airport,Poplar Airport,48.11600113,-105.1819992,2005,US-MT,Poplar,0,K42S,42S,50
8047,small_airport,Yankee Field,30.611979,-91.985704,45,US-LA,Port Barre,0,17LS,17LS,50
14229,closed,Ludington Airport,43.922199,-82.748595,690,US-MI,Port Hope,0,,,50
7049,small_airport,Eagle Field,40.82699966,-77.98809814,1780,US-PA,Port Matilda,0,09PA,09PA,50
13745,small_airport,Pierce Field,28.45859909,-96.29190063,5,US-TX,Port O'Connor,0,72TA,72TA,50
8639,small_airport,Eckhart International Airport,48.99580002,-116.5009995,1756,US-ID,Porthill,0,1S1,1S1,50
18900,small_airport,Post Garza County Municipal Airport,33.20370102,-101.3399963,2545,US-TX,Post,0,K5F1,5F1,50
17785,small_airport,Nichols Ranch Airport,47.67810059,-117.0250015,2430,US-ID,Post Falls,0,ID07,ID07,50
19152,small_airport,Washington County Airport,37.92919922,-90.73149872,959,US-MO,Potosi,0,K8WC,8WC,50
20857,small_airport,Powell Municipal Airport,44.86719894,-108.7929993,5092,US-WY,Powell,0,KPOY,POY,50
18917,small_airport,Prentice Airport,45.542999,-90.279297,1578,US-WI,Prentice,0,,5N2,50
8642,small_airport,Priest River Municipal Airport,48.19020081,-116.9089966,2187,US-ID,Priest River,0,1S6,1S6,50
9898,small_airport,Primghar Airport,43.07799911,-95.61430359,1481,US-IA,Primghar,0,2Y0,2Y0,50
18602,small_airport,Princeton Caldwell County Airport,37.11510086,-87.85710144,584,US-KY,Princeton,0,K2M0,2M0,50
20852,small_airport,Princeton Municipal Airport,45.20069885,-67.56439972,266,US-ME,Princeton,0,KPNN,PNN,50
20015,small_airport,Mid America Industrial Airport,36.22539902,-95.33010101,622,US-OK,Pryor,0,KH71,H71,50
14087,small_airport,West Pueblo Airport,38.36330032,-104.737999,5135,US-CO,Pueblo West,0,7CO8,7CO8,50
20002,small_airport,Abernathy Field,35.15370178,-87.05680084,685,US-TN,Pulaski,0,KGZS,GZS,50
18725,small_airport,Purcell Municipal - Steven E. Shephard field,34.98450089,-97.38279724,1143,US-OK,Purcell,0,K3O3,3O3,50
16517,small_airport,Toutant Airport,41.95569992,-72.05439758,770,US-CT,Putnam,0,C44,C44,50
12274,small_airport,Pegasus Airpark,33.21250153,-111.6169968,1450,US-AZ,Queen Creek,0,5AZ3,5AZ3,50
24685,small_airport,Taylor Airport,32.95220184,-96.09580231,473,US-TX,Quinlan,0,T14,T14,50
12335,small_airport,Packer Airport,40.40800095,-83.2193985,918,US-OH,Radnor,0,5.00E+09,5.00E+09,50
15239,small_airport,Flying B Airport,46.87760162,-122.6009979,445,US-WA,Rainier,0,8WA0,8WA0,50
18937,small_airport,Triple W Airport,35.62030029,-78.70030212,244,US-NC,Raleigh,0,K5W5,5W5,50
23492,small_airport,Ravendale Airport,40.80319977,-120.3659973,5299,US-CA,Ravendale,0,O39,O39,50
19087,small_airport,Red Cloud Municipal Airport,40.08470154,-98.54060364,1744,US-NE,Red Cloud,0,K7V7,7V7,50
23424,small_airport,Paradise Airport,43.2201004,-76.68990326,420,US-NY,Red Creek,0,NY42,NY42,50
25430,small_airport,Reedville Airport,37.82820129,-76.27330017,12,US-VA,Reedville,0,VA98,VA98,50
18720,small_airport,North Pickens Airport,33.38679886,-88.00659943,237,US-AL,Reform,0,K3M8,3M8,50
20925,small_airport,Rooke Field,28.29360008,-97.32299805,56,US-TX,Refugio,0,KRFG,RFG,50
24516,small_airport,Booth Ranch Airport,45.12919998,-100.7559967,2250,US-SD,Ridgeview,0,SD36,SD36,50
13609,small_airport,St Croix Riviera Airport,44.84389877,-92.75579834,895,US-WI,River Falls,0,6WI2,6WI2,50
16548,small_airport,Peterson Airport,37.7234993,-120.8899994,158,US-CA,Riverbank,0,CA17,CA17,50
17790,small_airport,Russell W Anderson Strip,43.18439865,-112.4660034,4450,US-ID,Riverside,0,ID12,ID12,50
19048,small_airport,Roanoke Municipal Airport,33.12929916,-85.36660004,907,US-AL,Roanoke,0,K7A5,7A5,50
16549,small_airport,Sunrise Dusters Airport,38.872103,-121.709999,24,US-CA,Robbins,0,CA18,CA18,50
24825,small_airport,Heathrow Airport,31.43910027,-97.14689636,525,US-TX,Robinson,0,TE17,TE17,50
20916,small_airport,H H Coffield Regional Airport,30.63159943,-96.98970032,474,US-TX,Rockdale,0,KRCK,RCK,50
18633,small_airport,Rockwell City Municipal Airport,42.38750076,-94.61799622,1217,US-IA,Rockwell City,0,K2Y4,2Y4,50
19075,small_airport,Ronan Airport,47.56719971,-114.1009979,3086,US-MT,Ronan,0,K7S0,7S0,50
19031,small_airport,Roosevelt Municipal Airport,40.278301,-110.051003,5172,US-UT,Roosevelt,0,,74V,50
24896,small_airport,Bb Airpark,29.35689926,-95.45939636,50,US-TX,Rosharon,0,TE88,TE88,50
6731,small_airport,Llama Ranch Airport,40.58440018,-115.2979965,6120,US-NV,Ruby Valley,0,03NV,03NV,50
18884,small_airport,Rushford Municipal Airport,43.81579971,-91.83010101,1211,US-MN,Rushford,0,K55Y,55Y,50
20418,small_airport,Bill Pugh Field,34.445301,-87.711304,723,US-AL,Russellville,0,,M22,50
24365,small_airport,Russian Mission Airport,61.77888489,-161.319458,51,US-AK,Russian Mission,0,PARS,RSH,50
6798,small_airport,Saguache Municipal Airport,38.0990833,-106.1743889,7826,US-CO,Saguache,0,04V,04V,50
21082,small_airport,Salem Leckrone Airport,38.64289856,-88.96420288,573,US-IL,Salem,0,KSLO,SLO,50
17674,small_airport,Salem Municipal Airport,38.60200119,-86.13999939,822,US-IN,Salem,0,I83,I83,50
20222,small_airport,Sallisaw Municipal Airport,35.4382019,-94.80280304,527,US-OK,Sallisaw,0,KJSV,JSV,50
8656,small_airport,Bulverde Airpark,29.7390995,-98.45110321,1080,US-TX,San Antonio,0,1T8,1T8,50
18516,small_airport,Kestrel Airpark,29.81270027,-98.4253006,1250,US-TX,San Antonio,0,K1T7,1T7,50
24706,small_airport,Twin-Oaks Airport,29.57299995,-98.46309662,873,US-TX,San Antonio,0,T94,T94,50
20658,small_airport,San Clemente Island Naval Auxiliary Landing Field,33.02270126,-118.5879974,184,US-CA,San Clemente Island,0,KNUC,NUC,50
16563,small_airport,San Joaquin Airport,36.606525,-120.219499,165,US-CA,San Joaquin,0,CA32,CA32,50
18223,small_airport,Woodlake Landing Airport,41.63840103,-88.64450073,677,US-IL,Sandwich,0,IS65,IS65,50
6740,small_airport,Sandy River Airport,45.40179825,-122.2289963,704,US-OR,Sandy,0,03S,03S,50
23543,small_airport,Mc Kinnon Airpark,45.43069839,-122.2419968,658,US-OR,Sandy,0,OG29,OG29,50
18715,small_airport,Sky Ranch Airport,35.79529953,-115.6269989,2599,US-NV,Sandy Valley,0,K3L2,3L2,50
16796,small_airport,Bonny Doon Village Airport,37.07049942,-122.1269989,2020,US-CA,Santa Cruz,0,CL77,CL77,50
16570,small_airport,Graywood Ranch Airport,38.43460083,-122.564003,450,US-CA,Santa Rosa,0,CA39,CA39,50
15167,small_airport,Santiam Junction State Airport,44.43460083,-121.9420013,3780,US-OR,Santiam Junction,0,8S3,8S3,50
8882,small_airport,Hidden River Airport,27.30310059,-82.27259827,47,US-FL,Sarasota,0,22FA,22FA,50
21031,small_airport,Shively Field,41.44490051,-106.8239975,7012,US-WY,Saratoga,0,KSAA,SAA,50
19599,small_airport,Sauk Centre Municipal Airport,45.70660019,-94.93340302,1244,US-MN,Sauk Centre,0,KD39,D39,50
17509,small_airport,Cypress Lakes Airport,32.15750122,-81.396698,30,US-GA,Savannah,0,GA35,GA35,50
17513,small_airport,Hodges Airpark,31.9843998,-81.24620056,10,US-GA,Savannah,0,GA39,GA39,50
21091,small_airport,Savannah Hardin County Airport,35.17039871,-88.21589661,473,US-TN,Savannah,0,KSNH,SNH,50
18726,small_airport,Sayre Municipal Airport,35.16759872,-99.65789795,1937,US-OK,Sayre,0,K3O4,3O4,50
23542,small_airport,The Green Trees Ranch Airport,44.68320084,-122.7829971,1139,US-OR,Scio,0,OG28,OG28,50
21041,small_airport,Scribner State Airport,41.61029816,-96.62989807,1325,US-NE,Scribner,0,KSCB,SCB,50
18485,small_airport,Searchlight Airport,35.44440079,-114.9089966,3410,US-NV,Searchlight,0,K1L3,1L3,50
15559,small_airport,Sebewaing Airport,43.72919846,-83.46250153,584,US-MI,Sebewaing,0,98G,98G,50
12821,small_airport,Sedan City Airport,37.14839935,-96.18530273,1005,US-KS,Sedan,0,61K,61K,50
17168,small_airport,Huber Airpark Civic Club Llc Airport,29.60330009,-97.99060059,556,US-TX,Seguin,0,E70,E70,50
9848,small_airport,Diamond Point Airstrip,48.09260178,-122.9290009,262,US-WA,Sequim,0,2WA1,2WA1,50
24936,small_airport,"Seymour Air Park, Inc. Airport",35.8117981,-83.77459717,1000,US-TN,Sevierville,0,TN20,TN20,50
15105,small_airport,Margos Sky Ranch Airport,41.04449844,-81.81569672,1045,US-OH,Seville,0,8OA9,8OA9,50
21125,small_airport,Seward Municipal Airport,40.86470032,-97.10919952,1506,US-NE,Seward,0,KSWT,SWT,50
22915,small_airport,Krutz Airport,40.91419983,-97.08059692,1450,US-NE,Seward,0,NE18,NE18,50
21053,small_airport,Freeman Municipal Airport,38.92359924,-85.90740204,583,US-IN,Seymour,0,KSER,SER,50
18588,small_airport,Shelby County Airport,39.41040039,-88.84539795,618,US-IL,Shelbyville,0,2H0,2H0,50
8297,small_airport,Eagle Neck Airport,31.63940048,-81.32900238,10,US-GA,Shellman Bluff,0,1GA0,1GA0,50
11503,small_airport,Shady Acres Airport,37.94580078,-85.69689941,450,US-KY,Shepherdsville,0,4KY8,4KY8,50
12608,small_airport,Bushnell Airport,45.10319901,-123.4250031,220,US-OR,Sheridan,0,5OR2,5OR2,50
15596,small_airport,Smith's International Airport,34.40620041,-91.95870209,218,US-AR,Sherrill,0,99A,99A,50
18934,small_airport,Shiprock Airstrip,36.69779968,-108.7009964,5270,US-NM,Shiprock,0,K5V5,5V5,50
12827,small_airport,Shirley Airport,42.52700043,-71.66449738,400,US-MA,Shirley,0,61MA,61MA,50
8824,small_airport,White Mountain Lake Airport,34.35229874,-109.9700012,6066,US-AZ,Show Low,0,21AZ,21AZ,50
20186,small_airport,Sibley Municipal Airport,43.36949921,-95.75980377,1538,US-IA,Sibley,0,KISB,ISB,50
8374,small_airport,Mahogany Mtn. Airport,43.06710052,-121.0530014,4620,US-OR,Silver Lake,0,1JY2,1JY2,50
11138,small_airport,Silver Lake F S Strip,43.11100006,-121.0940018,4492,US-OR,Silver Lake,0,45S,45S,50
21163,small_airport,Alfred C 'Bubba' Thomas Airport,28.03919983,-97.54239655,48,US-TX,Sinton,0,KT69,T69,50
19123,small_airport,Sisseton Municipal Airport,45.67079926,-96.99620056,1161,US-SD,Sisseton,0,K8D3,8D3,50
18998,small_airport,Sisters Eagle Air Airport,44.30459976,-121.5390015,3168,US-OR,Sisters,0,K6K5,6K5,50
9985,small_airport,Aberdeen Field,37.0237999,-76.58860016,33,US-VA,Smithfield,0,31VA,31VA,50
10289,small_airport,Smyrna Airport,39.30360031,-75.58390045,18,US-DE,Smyrna,0,38N,38N,50
10083,small_airport,Bonanza Hills Airport,37.52349854,-120.3980026,295,US-CA,Snelling,0,34CN,34CN,50
11634,small_airport,Snyder Airport,34.62760162,-99.01399994,1325,US-OK,Snyder,0,4O1,4O1,50
19064,small_airport,Martin Field,42.45420074,-96.47250366,1100,US-NE,So Sioux City,0,K7K8,7K8,50
20740,small_airport,Solon Springs Municipal Airport,46.31480026,-91.81639862,1102,US-WI,Solon Springs,0,KOLG,OLG,50
13288,small_airport,David Beiswanger Ultralightport,41.56060028,-85.27390289,1010,US-IN,South Milford,0,6II6,6II6,50
12939,small_airport,Woodstock Airport,41.92150116,-71.95290375,465,US-CT,South Woodstock,0,64CT,64CT,50
17800,small_airport,Treeport Airport,47.97800064,-116.7929993,2500,US-ID,Spirit Lake,0,ID22,ID22,50
16042,small_airport,Nest of Eagles Airport,45.83549881,-91.80269623,1120,US-WI,Spooner,0,1H9,1H9,50
15222,small_airport,Spotted Bear /Usfs/ Airport,47.95830154,-113.5589981,3670,US-MT,Spotted Bear,0,8U4,8U4,50
9405,small_airport,Swaids Field,32.39459991,-81.28070068,85,US-GA,Springfield,0,2GA2,2GA2,50
19600,small_airport,Springfield Municipal Airport,44.23109818,-94.99890137,1072,US-MN,Springfield,0,KD42,D42,50
9859,small_airport,Plows & Props Airport,42.64279938,-88.3986969,840,US-WI,Springfield,0,2WI4,2WI4,50
21254,small_airport,Stanford Field,43.9457016,-111.6839981,4966,US-ID,St Anthony,0,KU12,U12,50
9707,small_airport,Alderman Airport,40.05690002,-80.96320343,1187,US-OH,St Clairsville,0,2P7,2P7,50
18617,small_airport,St Elmo Airport,30.50189972,-88.27510071,132,US-AL,St Elmo,0,K2R5,2R5,50
21128,small_airport,Cheyenne County Municipal Airport,39.76110077,-101.7959976,3413,US-KS,St Francis,0,KSYF,SYF,50
22202,small_airport,Aero-Plain Airport,45.41139984,-93.38469696,931,US-MN,St Francis,0,MN98,MN98,50
6656,small_airport,Jmj Landing Airport,39.22219849,-96.05529785,1170,US-KS,St Marys,0,02KS,02KS,50
8389,small_airport,Keyser Airport,39.16249847,-96.0963974,950,US-KS,St Marys,0,1KS5,1KS5,50
14980,closed,St Mary's Airpark,39.272499,-96.061402,1220,US-KS,St. Mary's,0,,,50
8804,small_airport,Stafford Airport,43.00889969,-78.04309845,891,US-NY,Stafford,0,20NY,20NY,50
12032,small_airport,Potters Field,32.87390137,-111.9599991,1309,US-AZ,Stanfield,0,55AZ,55AZ,50
7973,small_airport,Sunset Airport,48.27230072,-122.3570023,156,US-WA,Stanwood,0,15WA,15WA,50
8025,small_airport,Little Goose Lock and Dam Airport,46.58319855,-118.0009995,681,US-WA,Starbuck,0,16W,16W,50
18195,small_airport,Willhoit Airport,39.04560089,-89.84069824,614,US-IL,Staunton,0,IS33,IS33,50
13394,small_airport,Ste Genevieve Flying Club Airport,37.98619843,-90.03340149,380,US-MO,Ste Genevieve,0,6MO2,6MO2,50
8234,small_airport,Eagle Soaring Airport,40.50930023,-106.9430008,6600,US-CO,Steam Boat Springs,0,1CD4,1CD4,50
10858,small_airport,Kentmorr Airpark,38.91820145,-76.35800171,10,US-MD,Stevensville,0,3W3,3W3,50
15573,small_airport,Rosemont Airport,46.44279861,-114.0029984,4172,US-MT,Stevensville,0,98MT,98MT,50
10463,small_airport,Grant Airport,33.52750015,-84.1568985,790,US-GA,Stockbridge,0,3GA0,3GA0,50
