flight_date,from,to,avg_weeks,std_weeks,target
10/6/2011,BOS,PHL,8.25,5.790797297,11.99427654
10/20/2011,EWR,BOS,10.05555556,7.611695507,11.83445797
1/20/2012,SEA,ORD,10.95,8.268360749,11.338928
3/29/2012,DEN,DFW,9.294117647,7.872140004,11.06349345
7/31/2012,MCO,PHL,11.65217391,7.66698172,9.909000334
3/22/2012,LAX,ATL,11.04761905,8.002975637,11.81141296
7/19/2012,DTW,ORD,8.352941176,5.798072702,11.86367489
10/1/2012,ATL,MCO,10.95454545,9.14683017,12.14701625
4/5/2012,DFW,PHL,9.235294118,7.862326403,10.64980794
11/27/2011,MSP,ATL,10.28571429,8.538986223,10.39193217
7/23/2012,DEN,MSP,10.04347826,6.711443828,11.35592107
9/7/2012,ATL,MCO,13.28571429,9.300964278,11.50226873
9/23/2011,CLT,ATL,8.941176471,6.656487327,10.43400108
4/28/2012,PHL,ORD,10.25,7.304468712,9.909000334
1/27/2012,ATL,DFW,10.26315789,7.429985085,12.2753173
12/5/2011,DFW,LGA,11.61904762,9.297721175,12.10220987
10/13/2012,BOS,EWR,13.65217391,10.99011413,9.175645143
9/23/2011,BOS,EWR,10.05,6.816967994,11.26936373
3/13/2012,JFK,MIA,11.95454545,8.736771076,10.27487567
12/31/2011,DEN,ATL,13,10.28718071,9.09212481
11/11/2012,PHL,ORD,11.23809524,8.215258742,11.40599054
10/4/2012,ORD,PHL,11.9,10.57753329,12.24406
12/21/2011,DTW,ORD,12.70833333,9.21000952,10.63118906
2/14/2012,MCO,PHL,9.526315789,6.39764211,9.936359882
5/10/2012,CLT,LGA,7.6875,5.121441854,11.79477613
1/4/2012,DFW,LAX,16.29032258,11.44026092,11.20170302
11/3/2011,PHX,DEN,9.117647059,8.107730516,11.42238603
1/30/2012,LAX,DEN,15.5862069,10.80514838,11.2782025
6/21/2012,MSP,ATL,10.17391304,6.919354764,11.28260622
5/8/2012,CLT,ATL,4.833333333,3.8336627,10.69856825
11/6/2011,ORD,DEN,11,7.438637868,10.92490331
10/21/2011,SFO,ATL,10.77272727,6.893280498,11.3088124
9/11/2012,ORD,LAS,12.23809524,10.5257055,10.60607116
2/19/2012,CLT,LGA,7.9375,5.397144307,9.255584913
2/29/2012,LAX,ORD,15.60714286,11.45794011,12.34876101
9/19/2011,MIA,LGA,10.54545455,7.663937026,11.29138259
8/14/2012,DFW,LAS,12.375,9.328835614,9.945391259
9/7/2012,ORD,LAX,13.92307692,10.40354969,11.83772699
11/13/2012,DEN,LAS,11.39130435,7.432967904,10.508746
11/5/2012,DEN,SEA,7.555555556,5.249338583,10.75777881
11/13/2012,DEN,DFW,9.842105263,7.243872183,11.35592107
9/12/2012,JFK,SFO,17.80555556,11.03454173,12.89024114
3/16/2012,LGA,BOS,4.583333333,3.476108936,12.18806653
1/1/2012,IAH,ORD,14.40740741,10.29659861,10.71056171
4/11/2012,ORD,IAH,8.294117647,5.565122482,10.42008329
5/19/2012,DFW,LGA,10.57894737,8.751608039,9.998679906
5/2/2012,JFK,LAS,14.28,11.22319028,10.86534895
8/22/2012,SFO,LAS,14.25806452,9.352246582,10.71056171
3/31/2012,PHL,ATL,13.66666667,12.37874522,10.03337813
5/18/2012,ATL,EWR,10.9,10.10940156,11.49050228
9/3/2012,ORD,LAX,16.10714286,12.32984721,11.82132428
9/20/2011,MSP,ATL,8.315789474,6.037407755,10.86534895
3/22/2012,PHL,DFW,8.1875,6.209871174,10.76359777
10/22/2012,DFW,LGA,11.75,9.486139473,11.90823275
8/3/2012,DEN,SFO,12.79166667,10.04329396,10.83763706
10/2/2011,EWR,SFO,15.28571429,9.285022359,12.15805164
11/3/2011,SEA,ORD,8.947368421,6.971957195,10.94609644
12/4/2011,LAX,JFK,16.41935484,11.28944697,13.19463483
10/22/2011,PHL,BOS,8.611111111,5.542763049,9.294305524
3/12/2012,SEA,DEN,6.785714286,4.693343427,10.46834783
7/8/2012,BOS,LGA,9.466666667,11.1667022,10.11740026
10/27/2011,ORD,DFW,11.68181818,8.708979294,12.83940069
7/2/2012,JFK,LAX,15.6875,11.23484643,12.64226948
4/30/2012,JFK,SFO,16.54545455,11.95588482,12.75545774
10/24/2012,SEA,LAX,13.32,11.44450378,10.9408207
10/6/2012,LAS,LAX,18.68571429,12.01658518,11.33037305
4/18/2012,MCO,ATL,11.76190476,11.43636639,11.75764417
7/21/2012,MCO,PHL,14.22222222,8.294267406,10.41308525
9/10/2011,LGA,ATL,9.954545455,7.141276881,10.72247853
8/2/2012,LAS,DEN,12.77272727,10.84493219,10.41308525
2/27/2012,PHL,ATL,5.75,4.092676386,11.84749981
8/12/2012,LAS,DFW,10.19047619,6.577378259,10.561284
3/23/2012,MSP,ATL,12.75,8.664018547,10.67434745
9/23/2012,JFK,MCO,14.74074074,10.93896561,10.3848275
11/28/2011,SFO,ATL,9.684210526,6.847973192,10.49537694
10/24/2012,EWR,ORD,10.3,7.342020373,11.92389175
6/30/2012,LAX,BOS,17.41176471,11.43921391,10.37053642
12/3/2011,ATL,DEN,8.210526316,5.845976274,9.294305524
12/15/2011,SFO,EWR,11.95454545,9.454035534,11.80809744
3/16/2012,DFW,SFO,9.058823529,7.00420042,11.28699957
1/26/2012,EWR,MCO,12.375,8.825912935,10.87631943
7/15/2012,IAH,LAX,13.69230769,9.553090519,10.44781578
2/10/2012,BOS,ATL,8.736842105,6.789224348,11.25602654
4/3/2012,DFW,LAX,10.05263158,8.790611685,11.71278597
3/25/2012,SFO,BOS,10.90909091,7.223698373,11.4667443
10/3/2012,SFO,BOS,11.45833333,8.546441755,11.58635975
9/12/2011,SFO,EWR,12.16,7.603069556,11.48656357
1/1/2012,EWR,BOS,10.44444444,6.473677219,8.588530746
10/24/2012,ORD,MSP,9.888888889,9.074131875,12.65706257
10/20/2012,ATL,DEN,8.9,6.414621456,9.499720628
9/4/2012,ATL,MSP,11.2173913,8.612657291,11.25155953
3/30/2012,JFK,MCO,18.94117647,13.06612826,11.01843144
6/29/2012,CLT,ATL,9.176470588,6.948338777,10.51539476
3/19/2012,BOS,ORD,7.857142857,7.036794975,12.17992844
9/8/2011,BOS,ORD,11.36,7.761443165,12.34627603
11/23/2011,ORD,DFW,14.03703704,9.807695101,11.08806529
12/31/2011,ORD,LAS,11.5,8.134289561,9.229317214
3/25/2012,LGA,CLT,6.714285714,4.598136268,9.785572682
8/23/2012,EWR,MCO,16.06451613,12.11042384,10.57419046
8/23/2012,JFK,MCO,15.55882353,9.961109761,10.91956718
4/10/2012,SFO,JFK,15.42857143,12.55042738,12.40983312
12/31/2011,SFO,JFK,13.38461538,9.37689468,10.42705517
11/3/2011,LAS,DFW,14.76666667,9.242642305,11.19710382
12/10/2011,IAH,LAX,13.64,10.29919091,10.61238242
4/22/2012,PHL,ORD,8.411764706,5.799340733,11.16458785
9/29/2012,ORD,LAS,13.88888889,11.19180103,10.79242331
4/6/2012,LAX,DEN,12.45454545,10.4459027,11.150477
11/2/2012,LGA,DFW,9.15,6.776701573,10.40606085
12/25/2011,JFK,SFO,13.88461538,9.835962274,10.56774839
7/1/2012,SFO,JFK,16.5625,12.35219061,12.18806653
11/11/2012,JFK,MCO,11.36,7.825599019,10.89806866
11/7/2012,LAX,EWR,12.72727273,10.40229745,10.48191135
11/28/2011,SFO,BOS,12.5,8.900415232,11.61233993
8/19/2012,ATL,MCO,14.07142857,11.0986438,11.50617444
6/3/2012,ORD,LAS,10.71428571,7.708066276,11.3174666
12/27/2011,LAS,SFO,12.625,9.235152596,10.52862159
2/20/2012,LAX,ATL,12.70833333,10.28920568,11.79811539
8/21/2012,SFO,LAX,15.57575758,10.45236308,12.66964963
9/7/2012,BOS,EWR,12.65217391,9.707582302,10.97225362
9/1/2012,SEA,LAX,13.74074074,10.44248936,11.01335667
5/11/2012,SFO,ORD,12.88,8.77648373,12.35372105
2/12/2012,SFO,ATL,12.25,10.48746118,10.6186724
7/13/2012,ORD,PHX,9.954545455,7.279961229,10.10916635
1/27/2012,EWR,ATL,6.5,4.183300133,10.93022421
9/1/2012,LAX,LAS,14.35714286,9.580900312,11.52943847
12/2/2011,SFO,DFW,12,10.56198635,10.96183473
4/1/2012,ORD,DTW,8.066666667,6.496885701,9.13435248
10/24/2011,BOS,SFO,13,8.98146239,12.18535777
10/16/2012,PHX,ORD,11.45454545,8.353654876,10.63741603
2/20/2012,BOS,ATL,8.125,5.886425061,10.71056171
1/7/2012,SEA,ORD,9.65,6.200806399,9.642827294
3/1/2012,ATL,BOS,8.736842105,6.772838772,11.5713498
8/20/2012,LGA,ATL,12,9.537112862,12.6036824
9/20/2012,EWR,LAX,15.89655172,11.60463217,10.87631943
12/22/2011,ORD,SFO,12.79166667,9.459199188,11.39773842
10/12/2012,ORD,PHX,11.42857143,8.680849201,10.7284085
4/16/2012,ORD,DTW,7.117647059,5.060661431,11.65964917
8/21/2012,ORD,SFO,14.85185185,10.37639223,12.01814856
6/17/2012,BOS,LGA,4,2.738612788,9.805101403
9/20/2011,JFK,SFO,12.67857143,8.415389656,12.76938295
6/21/2012,ATL,DFW,9.619047619,7.067362949,11.9640003
4/18/2012,ORD,IAH,14.625,12.24678307,11.02349244
4/14/2012,DEN,MSP,8.705882353,6.780161372,9.03429147
7/1/2012,LAX,EWR,10.47619048,7.173695335,10.42008329
11/20/2011,ORD,BOS,13.92592593,9.535060509,11.79811539
11/22/2011,ORD,EWR,12.66666667,9.15882405,11.4142063
3/13/2012,JFK,LAX,12.26923077,8.701989163,13.07742502
1/26/2012,LGA,DFW,6,3.894440482,12.03291487
10/30/2011,BOS,LAX,10,7.446102635,10.561284
4/23/2012,ORD,SFO,12.88,8.647350269,12.270144
1/28/2012,DFW,LAS,9.277777778,6.649241934,9.556068593
12/18/2011,MSP,DEN,9.25,6.812334015,9.453383443
10/20/2012,DEN,ATL,11.59090909,10.21044792,9.775731099
6/15/2012,BOS,ATL,10.68181818,6.792056731,11.38112382
6/2/2012,DFW,SFO,13.36,10.07835965,10.3848275
6/30/2012,ATL,LGA,15.03333333,11.1833723,11.13625856
10/27/2011,MIA,LGA,10.85714286,7.505236267,10.78669374
4/17/2012,MSP,DEN,6.384615385,4.610467466,10.27487567
7/28/2012,EWR,ATL,9.789473684,7.044138204,10.14997708
2/21/2012,PHL,BOS,6.818181818,6.554665237,11.17859274
2/13/2012,SFO,SEA,12.05263158,12.09441416,11.20170302
1/4/2012,LGA,MIA,15.64285714,11.95427798,10.80382993
9/13/2012,MSP,ATL,10.04761905,7.625458612,10.98261462
5/27/2012,DFW,LGA,9.277777778,6.823881555,9.476695944
3/19/2012,LAS,DEN,10.52380952,7.298075415,10.7284085
7/27/2012,IAH,ORD,9.368421053,6.422274833,11.07827537
4/22/2012,EWR,ATL,11.31578947,9.877317627,10.75777881
11/17/2011,LAS,DFW,9.523809524,6.874729432,11.28260622
4/5/2012,EWR,ORD,10,11.90438095,11.82461638
4/22/2012,ORD,SEA,10.18181818,7.436309656,11.03357341
2/3/2012,DTW,LGA,8.0625,7.724150439,10.39900989
11/11/2012,ORD,DEN,10,9.924716621,10.6804322
3/24/2012,SFO,ATL,9.111111111,6.314212623,9.824427749
7/7/2012,SFO,JFK,16.03225806,10.7749211,11.28260622
11/8/2011,ATL,MCO,13.82142857,10.5621742,11.87651471
9/5/2012,LAS,DFW,12.63157895,12.44637621,9.476695944
9/20/2011,DFW,LGA,8.470588235,5.917322526,11.72323404
3/29/2012,EWR,SFO,12.05263158,10.643066,10.92490331
9/14/2012,MSP,DEN,9.6875,8.829637592,11.21998724
1/27/2012,LAX,ORD,12.84,8.816083787,12.28562106
8/9/2012,LGA,ATL,11.08,7.365007355,12.94875498
9/14/2012,EWR,ORD,11.57142857,8.919481087,11.83772699
7/26/2012,PHL,ATL,10.95454545,10.01654476,12.20423694
12/1/2011,DTW,ATL,7.705882353,6.090614767,10.71652964
12/17/2011,MIA,ATL,16.38461538,12.09984107,9.834016335
7/15/2012,LAX,ORD,14.33333333,10.23628884,12.37097806
9/18/2012,ORD,MSP,10.36363636,7.84095144,12.50813565
10/14/2012,DFW,LAX,14.96296296,10.81125297,11.49835482
11/2/2012,JFK,MIA,16.66666667,13,10.14188607
6/1/2012,MSP,DEN,10.15,7.058216563,10.66211806
1/2/2012,ATL,LAX,13.33333333,8.498868703,11.37276069
7/15/2012,DTW,ATL,8.368421053,6.102918485,10.63118906
11/9/2011,MSP,ORD,10.16666667,8.389419106,12.29586821
9/17/2011,SFO,LAS,13.2962963,8.402448429,10.52862159
10/12/2011,ATL,MSP,9,7.017834424,10.7284085
1/1/2012,LAX,ORD,14.7,10.86325664,11.31314452
1/20/2012,ORD,DTW,9.411764706,8.039424914,11.25602654
4/21/2012,MSP,ORD,11.68421053,10.1437043,9.653393757
9/23/2012,SFO,JFK,20.46511628,13.25096373,12.71508872
12/13/2011,ORD,BOS,9,6.393355926,11.76105052
7/24/2012,SFO,JFK,15.71875,11.054803,12.49440571
7/9/2012,JFK,MIA,15.93548387,10.52278634,10.41308525
1/25/2012,DFW,LGA,8.533333333,7.763160868,11.84099029
1/17/2012,ATL,CLT,7.75,5.259911279,10.91421574
9/23/2012,DFW,BOS,9.055555556,6.475948463,10.78669374
4/15/2012,PHL,DFW,8.777777778,7.376876077,10.60607116
8/12/2012,ORD,DFW,15.9,11.06828336,11.93632496
10/10/2011,DTW,ORD,11.04545455,8.471112103,11.36435988
12/20/2011,BOS,SFO,12.34782609,9.325471939,10.63741603
4/23/2012,BOS,PHL,8,7.114449003,11.28260622
11/11/2011,SFO,DFW,11.13043478,8.308289113,11.43053004
7/19/2012,EWR,ATL,8.105263158,5.636140689,11.84424789
12/29/2011,LGA,DTW,11.42857143,8.435469332,9.567136731
10/17/2011,SEA,ORD,11.57142857,8.783913869,11.34319081
11/15/2011,LAX,ORD,14.09677419,9.148241502,12.10504203
5/3/2012,ORD,EWR,7.666666667,5.434097143,12.41223489
7/16/2012,SFO,LAS,16.4516129,10.95091689,11.09780409
11/4/2012,DEN,SEA,12,10.40748718,10.66211806
7/15/2012,LGA,MIA,13.31034483,8.848339022,11.07827537
2/27/2012,LAX,SEA,10.91304348,8.289714566,11.43053004
8/18/2012,SFO,LAX,15.78787879,10.85344869,11.73362391
8/12/2012,CLT,ATL,9.894736842,7.362779795,10.11740026
6/11/2012,SFO,EWR,15.08,12.6981626,11.36014525
11/6/2012,ORD,ATL,8.263157895,5.923982381,11.77461404
1/6/2012,PHL,ATL,7.75,7.784600182,10.92490331
11/15/2011,PHL,DFW,9.3125,7.7090315,10.95135731
8/21/2012,MCO,ATL,12.80952381,10.72202895,11.70227904
1/22/2012,SFO,BOS,11.95652174,8.967001429,10.96183473
4/5/2012,SEA,ORD,9.611111111,7.381526137,10.93552998
11/6/2012,DTW,ATL,5.846153846,5.639830876,10.45468494
5/31/2012,BOS,LGA,8.357142857,7.354821996,13.05034685
10/15/2012,LAX,DFW,14.07407407,10.74145788,11.87331303
9/28/2012,ORD,SEA,11.85714286,8.787978802,10.68649717
11/14/2012,MCO,PHL,15.36666667,10.28384516,11.47866112
4/17/2012,ORD,PHX,10.52631579,8.846646703,10.68649717
4/5/2012,LGA,ORD,9.315789474,6.182885263,13.83584648
8/4/2012,LAX,BOS,12.96,8.767743914,10.05048812
3/6/2012,ATL,DEN,11.4375,11.92738446,10.44781578
10/17/2012,LAX,EWR,12.26086957,8.619309144,10.96705145
11/11/2011,LAS,JFK,13.5862069,9.458621318,11.42646248
9/15/2012,SFO,BOS,13.91666667,10.05167806,10.37769565
9/10/2012,MCO,ATL,11.23809524,10.77452905,11.62336445
8/27/2012,ORD,BOS,13.18518519,9.495087949,12.4989936
3/30/2012,LAX,SEA,11.65217391,9.344948541,11.18787125
11/2/2011,ORD,LAX,14.5483871,9.882100687,12.10786989
9/5/2011,MSP,ATL,9.666666667,7.136759302,10.01610971
6/21/2012,JFK,SFO,13.86206897,9.638924577,12.89580547
7/30/2012,ATL,BOS,11.52380952,8.388200329,11.64883768
6/30/2012,LAX,ATL,15.72413793,11.27543649,11.02853973
2/28/2012,ORD,BOS,11.90909091,10.06128407,12.05339324
8/27/2012,LAS,LAX,16.63636364,10.67654609,11.56379928
2/5/2012,ATL,MIA,14.07692308,10.92491859,10.40606085
12/6/2011,ORD,SFO,7.5,4.760952286,11.94251063
10/25/2011,DFW,PHL,8.4,7.297749164,10.69856825
9/3/2011,LAS,LAX,12.73076923,7.997788156,11.3088124
9/8/2012,SFO,EWR,14.53571429,9.848790649,10.37769565
9/20/2012,SFO,BOS,12.76923077,8.135392762,12.0879842
5/22/2012,LAS,JFK,13.75,8.62650953,11.96705014
10/9/2012,DFW,LAX,13.36,9.763366906,12.13312954
10/25/2011,LAS,LAX,15.63636364,10.49945886,11.72323404
5/18/2012,BOS,SFO,9.157894737,5.871429486,11.61602201
4/20/2012,ORD,IAH,8.823529412,6.912265314,10.91956718
8/1/2012,JFK,MCO,15.3,10.25922629,11.67396767
7/6/2012,ORD,DEN,12.04545455,9.707519288,10.46834783
9/29/2011,LAX,SFO,13.62962963,8.910443951,12.84511856
10/16/2012,DEN,ATL,9,7.449832213,10.33432217
11/22/2011,MSP,ATL,9.4,7.56306816,9.795362604
12/30/2011,ORD,DEN,13,11.21722278,10.28991588
9/7/2012,DFW,ATL,10.94117647,10.57396915,11.85398669
9/25/2011,JFK,LAX,14.53125,9.329054079,13.17878958
11/12/2012,LGA,ORD,10.57142857,7.166389806,13.90718405
10/9/2012,ATL,SFO,13.13636364,9.92493471,11.05357334
2/4/2012,ORD,IAH,10.52380952,7.117717665,9.589077875
10/15/2012,DEN,SFO,10.85,8.001809006,11.62702485
1/26/2012,DEN,DFW,8.941176471,6.446613338,11.15989608
4/12/2012,DFW,LGA,11.14285714,8.632993191,11.97009499
2/15/2012,LGA,DTW,8.941176471,6.087595874,11.25602654
9/11/2011,DEN,ORD,12,7.840807412,10.7809465
6/19/2012,BOS,EWR,10.47368421,8.520357459,11.74051847
4/16/2012,LAS,DEN,9.166666667,6.510173035,10.43400108
4/6/2012,DEN,LAS,9,7.631205286,10.43400108
12/17/2011,MCO,ATL,13.74074074,10.43512041,10.61238242
6/14/2012,DEN,ORD,8.705882353,6.468816602,11.56757836
6/17/2012,MSP,DEN,11.30434783,7.424987191,10.561284
8/1/2012,PHL,DFW,9.166666667,6.419180816,10.561284
10/15/2011,DFW,BOS,8.611111111,5.542763049,9.8624898
4/12/2012,DEN,LAS,11.34782609,7.315044868,10.67434745
11/16/2011,DFW,LAX,13.14285714,9.029639613,11.96705014
5/4/2012,ORD,LGA,11.86956522,8.319223892,13.63275175
5/26/2012,EWR,ATL,7.1875,5.856264452,8.661676425
6/20/2012,SFO,EWR,15.80769231,12.55394514,11.16458785
3/6/2012,MSP,ORD,11.05882353,10.31061703,11.93322442
11/25/2011,MIA,LGA,13.36,9.595485049,9.81478961
5/2/2012,DEN,LAS,11.31818182,8.002299453,10.40606085
9/14/2011,LAX,SEA,11.84,8.10185164,11.13625856
12/1/2011,ATL,DTW,9.157894737,5.927929729,10.47514192
11/2/2011,DEN,SFO,13.08333333,9.178977241,11.32608082
4/10/2012,DFW,ATL,8.058823529,6.731182922,11.63432418
9/8/2012,DFW,SFO,15.75,12.27670116,10.24442641
12/13/2011,DFW,LAS,9.736842105,6.846265042,9.715565373
4/19/2012,SFO,ORD,13.12,9.601735954,12.6904411
4/2/2012,ORD,MSP,8.8,9.190056739,12.01814856
11/10/2011,MSP,ORD,11.05,8.407233727,12.51950056
4/26/2012,ATL,LAX,10.9,10.63212609,11.43458875
6/14/2012,DEN,LAX,12.36363636,9.499601268,11.25602654
10/1/2011,MIA,JFK,12.16666667,8.095445132,10.356135
10/23/2012,ATL,MCO,15.46666667,11.69949405,12.2804763
10/21/2012,DEN,LAS,14.62962963,10.02745519,10.98777361
9/13/2012,LAX,DEN,12.95,12.1978212,11.32177868
7/3/2012,ATL,CLT,8.85,6.343459126,10.18991385
9/16/2012,BOS,LAX,14.26923077,10.40983263,11.150477
11/1/2011,DEN,ATL,8.705882353,6.282562235,10.61238242
10/6/2011,LAS,SFO,14.10344828,8.682267757,11.11713044
10/25/2011,DEN,LAS,12.56521739,9.457205463,10.7809465
9/7/2012,ORD,DFW,10.47368421,8.335789112,12.13312954
11/23/2011,SFO,LAS,13.57692308,9.675424857,11.15989608
6/29/2012,BOS,LAX,14.40740741,10.61297921,11.07336107
1/25/2012,ATL,MIA,9.578947368,9.581903021,10.97225362
1/18/2012,ORD,BOS,9.352941176,7.407269879,11.76445066
9/11/2012,ORD,DFW,11,8.530058896,12.12194525
3/2/2012,LAX,SFO,13,10.57512805,12.40260919
11/20/2011,ATL,DEN,11.45833333,8.836579934,10.14997708
9/17/2011,BOS,SFO,13.07692308,8.480203191,10.62494123
6/11/2012,LGA,CLT,7.625,4.991659711,11.21998724
4/11/2012,ORD,DEN,7.625,4.991659711,10.95660338
5/30/2012,DFW,LGA,11.04545455,9.408594211,11.52943847
7/24/2012,LGA,MIA,13.89285714,8.862485588,10.75194163
4/25/2012,ORD,LGA,10.59090909,8.953100505,13.94871249
8/11/2012,BOS,LGA,8.75,8.170067319,7.726845816
10/16/2012,MIA,LGA,14.84615385,12.24970957,11.05357334
4/26/2012,DTW,LGA,10.0952381,8.227422208,11.40186904
9/18/2011,EWR,SFO,12.55555556,8.648402846,11.70227904
8/3/2012,LGA,CLT,8.235294118,5.379700407,11.42646248
8/18/2012,LGA,ORD,13.66666667,9.139937721,11.44267977
3/30/2012,DFW,ORD,12.05,10.54551539,12.16354494
9/29/2012,SEA,ORD,14.44444444,11.11593912,9.805101403
10/15/2011,IAH,ORD,12.6,8.465616733,9.890535077
11/5/2012,SEA,SFO,8.764705882,6.5434071,11.41010294
10/9/2012,LAX,SFO,14.96666667,11.39716642,12.84321455
6/10/2012,PHL,ATL,12.27272727,11.51885336,11.18787125
10/24/2011,BOS,ORD,10.68181818,6.792056731,12.69250756
5/13/2012,BOS,SFO,11.54545455,8.688949045,11.50617444
1/18/2012,DEN,LAS,10.6,7.76903435,10.58700821
5/6/2012,SEA,ORD,9.842105263,6.86588311,11.11713044
2/25/2012,DEN,ATL,14.875,11.74849667,9.684738625
9/12/2011,ATL,EWR,8.235294118,5.448961045,11.71975785
2/4/2012,LAX,JFK,13.2,11.35781669,12.09653262
1/14/2012,DFW,PHL,6.857142857,4.849379704,8.569787113
9/13/2011,MSP,DEN,9.55,7.229144231,10.42008329
8/11/2012,ORD,DTW,10.80952381,7.619836269,9.74589085
1/1/2012,ORD,PHL,13.34782609,10.97769928,9.332238542
10/6/2012,IAH,LAX,12.54545455,10.24335916,9.824427749
10/11/2012,DEN,SEA,7.4,5.329165038,10.94609644
11/12/2011,DFW,LAS,11.04545455,7.454479463,10.37053642
7/15/2012,LAS,DEN,12.56,8.185759993,10.51539476
11/13/2012,ATL,SFO,10.5,7.200146197,11.23358372
10/13/2012,PHL,DFW,11.04761905,7.896050851,8.588530746
3/30/2012,SFO,ATL,11.45,9.162136041,10.91956718
3/28/2012,BOS,ATL,10.0952381,7.867050031,11.3174666
10/29/2011,ATL,DFW,9.944444444,7.157655073,10.44781578
12/12/2011,PHX,ORD,10.4,7.687310117,10.56774839
2/5/2012,BOS,ORD,8.133333333,4.718756898,10.25971319
11/5/2012,SFO,EWR,10.5,7.612316889,9.890535077
8/31/2012,BOS,PHL,10.58823529,8.239074762,10.10916635
6/28/2012,ATL,MCO,13.92857143,10.15775045,11.81141296
10/15/2011,BOS,ATL,11.39130435,9.008779205,10.64362228
9/28/2011,IAH,LAX,10.42857143,6.996938106,10.14997708
11/17/2011,DEN,LAS,12.39130435,9.02390326,10.55479712
7/19/2012,DTW,LGA,8.777777778,5.806239601,11.58261857
9/27/2012,LAX,ATL,16,11.12269238,11.85722168
6/15/2012,PHL,ATL,8.9375,7.646077426,11.67753018
2/7/2012,ORD,SEA,8.555555556,6.921596401,10.4615289
8/6/2012,EWR,SFO,13.875,11.46378987,11.09780409
2/28/2012,LAS,DEN,10.68421053,8.380218981,9.834016335
9/8/2012,ORD,PHL,11.05263158,8.796929289,10.39900989
10/5/2011,PHL,BOS,6.461538462,4.683577419,11.89561019
11/1/2011,SFO,LAS,12.32,7.898945077,11.11231759
2/5/2012,PHL,ORD,8.285714286,7.770046742,10.09258868
2/12/2012,ORD,DEN,10.26315789,7.687234044,10.50207345
3/16/2012,SFO,ATL,7.882352941,6.303593746,10.84321248
9/24/2011,MIA,ATL,13.11538462,8.496243514,10.31225119
8/17/2012,DEN,ATL,11.04347826,6.858824845,11.08317675
10/21/2011,ORD,BOS,10.42105263,8.506963092,12.19616926
10/13/2011,MIA,ATL,14.28571429,10.50522672,11.62336445
3/22/2012,SFO,EWR,9.705882353,8.512965889,11.27378835
7/17/2012,LAX,ATL,14.14285714,10.13141168,11.33465543
6/18/2012,MSP,ATL,9.75,6.323515012,11.18787125
11/14/2012,BOS,LAX,11.11111111,9.272913679,10.6804322
3/31/2012,SFO,SEA,11.66666667,8.89878676,10.45468494
12/17/2011,DEN,MSP,10.28571429,6.686874136,9.8624898
10/19/2012,JFK,SFO,19.21621622,12.28625052,12.69457173
10/21/2012,MCO,ATL,13.67857143,10.02239556,10.97744131
9/19/2011,LAX,BOS,11.86363636,8.084644201,11.14574955
4/11/2012,MSP,DEN,6.714285714,4.496640993,10.58700821
11/26/2011,LAX,ORD,16.06060606,11.18855273,11.74395621
2/19/2012,JFK,LAS,13.32,9.472416094,11.04360019
10/10/2012,PHL,DFW,8.941176471,7.386394488,10.90346657
11/19/2011,DEN,ATL,12.73076923,8.067503665,9.989903534
9/10/2012,ATL,MSP,8.764705882,8.17411625,11.52558123
12/13/2011,DEN,SFO,8.833333333,5.943360111,11.04360019
11/3/2011,ATL,CLT,7.6875,6.436549283,10.83763706
8/17/2012,EWR,ORD,13.33333333,10.86144624,11.21998724
3/31/2012,MIA,JFK,15.59375,10.88016655,10.69254248
6/29/2012,DFW,ATL,12.375,8.711873457,11.93942036
6/20/2012,MSP,ORD,13.47826087,11.09819627,12.77926626
10/25/2011,MSP,DEN,8.666666667,6.650961894,10.43400108
5/3/2012,DEN,DFW,9.736842105,7.163503994,11.69876353
9/22/2011,SFO,BOS,13.81481481,8.823208195,12.03878882
11/3/2011,DFW,LAS,12.13043478,8.797232766,10.65597315
10/21/2011,LAX,JFK,14.96666667,9.539331768,13.36779035
4/25/2012,EWR,ORD,10.05,9.104510161,11.91137508
7/28/2012,ATL,BOS,13.25,10.77940871,10.17404162
12/9/2011,DFW,LGA,11.36363636,7.93752663,11.59381966
6/24/2012,JFK,LAS,15.03448276,11.30575946,11.03357341
10/4/2012,CLT,ATL,7.9375,7.424901795,11.14101009
8/30/2012,LGA,DTW,11.72727273,8.475071671,11.02349244
11/22/2011,LAX,ORD,15.9375,10.10249889,11.97919986
8/4/2012,SFO,SEA,14.92592593,11.21786325,10.19779959
2/1/2012,LAS,ORD,11.22727273,7.825062411,10.88722575
1/7/2012,MSP,ORD,11,8.997075548,9.332238542
8/9/2012,DTW,ATL,10.0952381,7.917731758,11.07827537
11/8/2012,IAH,ORD,8.823529412,6.912265314,11.60124985
8/3/2012,DFW,LAS,11.63636364,7.907473587,10.10089594
9/22/2011,CLT,LGA,11.33333333,8.296585643,11.50226873
11/23/2011,ORD,PHX,13.23076923,8.882826993,10.37053642
7/18/2012,ORD,ATL,11.63636364,9.950091909,12.07939642
10/28/2012,LAS,DFW,12.47826087,9.529235232,10.58700821
10/15/2011,ATL,CLT,9.058823529,6.896290563,9.417859021
8/27/2012,LAX,ORD,17.55882353,12.00300764,12.18806653
7/17/2012,BOS,EWR,11.95833333,9.406192071,11.56379928
8/4/2012,LAS,ORD,15.36666667,10.14543666,10.32699416
10/17/2012,ATL,LGA,11.0952381,10.74199591,12.72526319
